Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-08-10,224.93123554964967,225.65100951633352,218.55136061946686,218.9112548828125,13471958,0.0,0.0
2016-08-11,218.54044060561066,223.09904758407637,218.02787013865404,221.19053649902344,14169454,0.0,0.0
2016-08-12,221.82306604022682,227.47226116073028,221.82306604022682,225.9236297607422,16365425,0.0,0.0
2016-08-16,226.0218125913317,227.8866874891524,221.49592157824495,223.54620361328125,13367575,0.0,0.0
2016-08-17,223.3716865996531,224.39682754685194,219.68554427972663,221.01605224609375,15486572,0.0,0.0
2016-08-18,221.60497094047827,223.2735477770104,221.60497094047827,222.05210876464844,7749690,0.0,0.0
2016-08-19,222.0412034489116,222.91366820682694,219.66374353559561,221.36505126953125,8177802,0.0,0.0
2016-08-22,220.73249966063074,222.41199645300998,219.68554780668342,220.6997833251953,6684236,0.0,0.0
2016-08-23,220.73249322812407,221.3868490377773,219.20568727227726,220.39442443847656,7320433,0.0,0.0
2016-08-24,220.66707020288533,222.90275929022746,220.51439396863023,222.58648681640625,8719596,0.0,0.0
2016-08-25,222.73916224608712,224.44046994738392,220.07816080150351,220.88519287109375,14960746,0.0,0.0
2016-08-26,222.0193837575349,224.8330613782724,221.29959526478325,224.20053100585938,9639663,0.0,0.0
2016-08-29,224.05876527219382,231.14750854908561,223.80792547057717,230.64584350585938,16193208,0.0,0.0
2016-08-30,231.63826837830905,233.05600538709734,229.6752299845935,232.5979766845703,18170724,0.0,0.0
2016-08-31,232.27080441119784,234.25565374375375,228.366538419466,231.20204162597656,23295502,0.0,0.0
2016-09-01,229.6752224753265,233.98298970735368,223.7206748170751,224.4840850830078,42621045,0.0,0.0
2016-09-02,224.8984817190122,225.21475416788323,218.61677099941394,221.02694702148438,28124615,0.0,0.0
2016-09-06,222.45562744140625,223.5680120122679,221.38686465293074,222.45562744140625,11510431,0.0,0.0
2016-09-07,222.91366185799777,224.0151409394907,220.96152893376458,221.96485900878906,12927438,0.0,0.0
2016-09-08,223.14267635288076,225.95636856686406,222.52105141816577,225.40016174316406,12206479,0.0,0.0
2016-09-09,225.74913989229165,228.99904975967794,224.65856630672587,227.83213806152344,15269894,0.0,0.0
2016-09-12,224.74582152530684,230.32956963873107,224.4731853947723,228.25747680664062,33684893,0.0,0.0
2016-09-14,228.58464597171667,230.98390206859085,227.03602912954972,227.87576293945312,18604842,0.0,0.0
2016-09-15,228.36652587192137,233.42679793534566,228.36652587192137,232.2926025390625,31371009,0.0,0.0
2016-09-16,232.72882949801365,238.58521346795038,231.00571099363268,234.5937042236328,39324529,0.0,0.0
2016-09-19,233.9393530565055,237.3092372493221,233.60128428480297,236.08778381347656,16678060,0.0,0.0
2016-09-20,236.4368115536536,236.6003932443385,233.17599582595273,234.29928588867188,11531268,0.0,0.0
2016-09-21,234.25563701222663,236.63308221525526,233.16506341377206,233.87393188476562,10943394,0.0,0.0
2016-09-22,236.21870229459552,239.0105692783284,235.34623749217548,237.5164794921875,18761415,0.0,0.0
2016-09-23,237.52734825732105,241.98780603486367,237.52734825732105,240.53733825683594,31085948,0.0,0.0
2016-09-26,240.66822734039874,246.37195001629337,239.98116971879327,241.4970703125,38213411,0.0,0.0
2016-09-27,243.63457887869546,245.58671171327163,241.36618814891267,242.21682739257812,19374535,0.0,0.0
2016-09-28,241.6497486904658,241.67155958150352,236.9384651862504,237.88726806640625,24820234,0.0,0.0
2016-09-29,238.8360580256888,242.27136053832746,232.81607770486463,233.9175567626953,21260295,0.0,0.0
2016-09-30,232.94695658148066,238.7379228953342,232.57615687234332,236.37136840820312,11199883,0.0,0.0
2016-10-03,237.09111558255694,241.66062779698834,234.74638681152769,237.8981475830078,18125170,0.0,0.0
2016-10-04,238.41073448735253,241.7369825977741,238.18170558059822,239.13050842285156,13113580,0.0,0.0
2016-10-05,240.79908519761491,241.34437197880476,236.82938694734858,237.61459350585938,10789932,0.0,0.0
2016-10-06,238.18169414440447,245.65214206781874,238.18169414440447,242.2822723388672,21111045,0.0,0.0
2016-10-07,242.9802372809243,244.95416644191027,241.3443769039714,241.88966369628906,15280380,0.0,0.0
